# 公開済み記事を note のマガジンへ追加するための一覧。
# 形式: note_id <TAB> マガジン名（複数は ／ 区切り）   ※ # 行と空行は無視
# 処理が済んだ行は先頭に DONE を付ける（set_magazine.py が自動で付ける）
#
# ★2026-09-23: マガジンは既に5つある（高岡の食 / English Articles / 高岡・富山を歩く /
#   仕事とAI / 北陸の暮らし）が、調べた39本は**どれも1つも入っていなかった**。
#   マガジンは note の回遊導線で、1本読んだ人が次を読む経路になる。
#   編成リスト（CMO/outputs/2026-06-29_note_マガジン編成リスト.md）は6月にできていたが、
#   owner が手でクリックする前提だったので実行されていなかった。
#
#   振り分けは **ハッシュタグ＋タイトル** で機械的に決めている（1記事あたり最大2つ）。
#   `English Articles` には自動で入れない（英語版の投稿用で、判断が要るため）。
#
#   owner の Mac で:
#     cd ~/agent-team-run && bash ops/fix_magazines.sh --probe   ← まず実測（何も変えない）
#     cd ~/agent-team-run && bash ops/fix_magazines.sh --max 5   ← 5本で試す
#     cd ~/agent-team-run && bash ops/fix_magazines.sh           ← 残り全部
ncc5ed83fafe8	北陸の暮らし
n0cdb31064c46	高岡の食
nec206e34018c	高岡の食
n740007beb1d3	北陸の暮らし
ned1d1028cc22	北陸の暮らし
n5397895aff4a	北陸の暮らし
n1d6a8663ea3e	北陸の暮らし
n6540e46eda96	高岡・富山を歩く
ncb6c6912f70a	高岡の食／高岡・富山を歩く
n0489cfead712	高岡・富山を歩く
n27778fd0e61f	北陸の暮らし
n243de4f07b29	北陸の暮らし
nf6f6a1000aa4	高岡・富山を歩く
n3864cc909552	高岡の食／高岡・富山を歩く
n18bdc02fb5e0	北陸の暮らし
n7767e1fb0ccc	北陸の暮らし
n9135a4cca98c	北陸の暮らし
n2d4f04f08ab5	北陸の暮らし
n59040531a80a	高岡の食
n9c061eacd454	北陸の暮らし
n969249cd6538	北陸の暮らし
nd14bddf5ff9d	高岡・富山を歩く
n8816235bcecd	高岡の食
n936820e10c65	仕事とAI
nfcb35ebb2f13	北陸の暮らし
nac4021320e0b	高岡の食
n5f114cef1412	北陸の暮らし
n7a7a27ae06a6	北陸の暮らし
n39cce2db71eb	高岡の食
nf705ce597b9f	高岡の食
n35e32ae59980	北陸の暮らし
nb81913749420	高岡の食
n76835f5bcfd0	北陸の暮らし
n59753a63ab8c	高岡の食
n169c2e35ecc7	北陸の暮らし
n4cc2875ab83f	北陸の暮らし
nb5d3ce4f256a	高岡の食
n7a6fe3bed780	高岡の食
na5fac95f2eb2	北陸の暮らし
n8cc2ecbda487	北陸の暮らし
ne4e85cf2328f	高岡の食
n242960f609cf	北陸の暮らし
nc9bda3191cc5	北陸の暮らし
n4a3c7ea6a837	高岡の食
n3a7360655e2c	北陸の暮らし
n0d966e689b68	高岡の食
nc98f0aadab22	北陸の暮らし
ncbb225a489ff	高岡の食
nf5cf059a563e	北陸の暮らし
n12683c7cde17	高岡の食
n4fe474e907ad	北陸の暮らし
n411f121b2b26	北陸の暮らし
n028cc6c50dc6	北陸の暮らし
nf82a50257930	北陸の暮らし
nf2aad02f3b00	北陸の暮らし
n289a10bd5d2f	高岡の食
nb8583d2d191b	北陸の暮らし
n4a95d3c6a316	高岡の食
nf2fd2e308101	北陸の暮らし
n17788d0cfa17	高岡の食
nb1866577b2da	北陸の暮らし
nb50a98bea168	北陸の暮らし
n8181e09e55ac	高岡の食
n64cc1243922a	高岡の食
nfa9647b9affd	北陸の暮らし
n9fb0f393f453	北陸の暮らし
n815cc5e770b5	高岡の食
n2302ebd451d9	北陸の暮らし
n1ffab822c2a4	高岡の食
